forecast_year,naive_MAE,naive_RMSE,random_forest_MAE,random_forest_RMSE
2019-20,0.4308333333333333,0.9488897020553371,0.5324555658895505,1.7589218173808918
2020-21,0.4819444444444445,0.941452040437772,0.8315830551421975,1.9663279357235466
2021-22,0.41416666666666657,0.884951348317459,0.4232286224096104,0.8991212717140796
2022-23,0.26958333333333323,0.6022481031749105,0.3196954400903882,0.769524739558676
2023-24,0.5781944444444445,1.249240324712939,0.49446410176917993,1.1614436560761423
